frame,time_ns,rmsd_nm
390,15.6,0.42778584
391,15.64,0.42314148
392,15.68,0.42591745
393,15.72,0.425207
394,15.76,0.42709416
395,15.8,0.43010077
396,15.84,0.4220417
397,15.88,0.42606547
398,15.92,2.4747107
399,15.96,2.46412
400,16.0,0.42229494
401,16.04,0.4256339
