frame,time_ns,rmsd_nm
320,12.8,0.14663036
321,12.84,0.14644639
322,12.88,0.14919515
323,12.92,0.1424673
324,12.96,0.14844574
325,13.0,0.14843988
326,13.040000000000001,0.1459825
327,13.08,0.14785436
328,13.120000000000001,0.1481188
329,13.16,0.14597952
330,13.200000000000001,0.14825962
331,13.24,0.14723846
332,13.280000000000001,0.14664815
333,13.32,0.14231616
334,13.36,0.14346485
335,13.4,0.15032165
336,13.44,0.14745389
337,13.48,0.14836809
338,13.52,0.14526442
339,13.56,0.14857456
340,13.6,0.14474568
341,13.64,0.14971153
342,13.68,0.14863308
343,13.72,0.1423406
344,13.76,0.14968686
345,13.8,0.14730932
346,13.84,0.15060917
347,13.88,0.14784408
348,13.92,0.14637661
349,13.96,0.14820683
350,14.0,0.14611945
351,14.040000000000001,0.1491004
352,14.08,0.14987698
353,14.120000000000001,0.15222442
354,14.16,0.15990548
355,14.200000000000001,0.15750277
356,14.24,0.15607737
357,14.280000000000001,0.15406701
358,14.32,0.1618729
359,14.36,0.15214442
360,14.4,0.15037803
361,14.44,0.1655526
362,14.48,0.15139382
363,14.52,0.15242137
364,14.56,0.14891072
365,14.6,0.15364452
366,14.64,0.15938938
367,14.68,0.16098
368,14.72,0.15745308
369,14.76,0.16615558
370,14.8,0.14606588
371,14.84,0.15289986
372,14.88,0.1445954
373,14.92,0.14116274
374,14.96,0.14232685
375,15.0,0.14722075
376,15.040000000000001,0.14809383
377,15.08,0.1507174
378,15.120000000000001,0.14866818
379,15.16,0.14870766
380,15.200000000000001,0.14911352
381,15.24,0.15994218
382,15.280000000000001,0.15950936
383,15.32,0.16180708
384,15.36,0.1673381
385,15.4,0.17296
386,15.44,0.17440821
387,15.48,0.16954511
388,15.52,0.17236066
389,15.56,0.16890277
390,15.6,0.16873279
391,15.64,0.16837293
392,15.68,0.16505021
393,15.72,0.15649608
394,15.76,0.16036029
395,15.8,0.16284502
396,15.84,0.16430168
397,15.88,0.16304247
398,15.92,0.16534105
399,15.96,0.1596592
400,16.0,0.15949982
401,16.04,0.15771933
402,16.080000000000002,0.1661752
403,16.12,0.15648913
404,16.16,0.15983748
405,16.2,0.15487485
406,16.240000000000002,0.15332015
