frame,time_ns,rmsd_nm
237,9.48,0.19220136
238,9.52,0.18368098
239,9.56,0.17983969
240,9.6,0.18285376
241,9.64,0.18363982
242,9.68,0.17552496
243,9.72,0.1976642
244,9.76,0.18125471
245,9.8,0.18466009
246,9.84,0.18057312
247,9.88,0.19425
248,9.92,2.5557113
249,9.96,2.552344
250,10.0,2.5561454
251,10.040000000000001,2.5463648
252,10.08,2.5310733
253,10.120000000000001,2.5374086
254,10.16,2.5159023
255,10.200000000000001,2.515589
256,10.24,2.5196822
257,10.28,2.5297956
258,10.32,2.521919
259,10.36,2.505415
260,10.4,2.514679
261,10.44,2.515596
262,10.48,2.5155306
263,10.52,2.50084
264,10.56,2.5030737
265,10.6,2.5046546
266,10.64,2.4926891
267,10.68,2.510338
268,10.72,2.5132666
269,10.76,2.5296676
270,10.8,2.5293427
271,10.84,2.536848
272,10.88,2.5443153
273,10.92,2.541565
274,10.96,2.5344818
275,11.0,2.5239396
276,11.040000000000001,2.5112958
277,11.08,2.517235
278,11.120000000000001,2.5094626
279,11.16,2.515899
280,11.200000000000001,2.5030606
281,11.24,2.522869
282,11.28,2.5404913
283,11.32,2.5230644
284,11.36,2.515545
285,11.4,2.5085628
286,11.44,2.5168407
287,11.48,2.5092957
288,11.52,0.21129878
289,11.56,0.2079755
290,11.6,0.21044774
291,11.64,2.5217285
292,11.68,2.514921
293,11.72,0.21574494
294,11.76,0.22144729
295,11.8,0.2219976
296,11.84,0.2261238
297,11.88,0.22578545
298,11.92,0.24217474
299,11.96,0.22041015
300,12.0,0.21833299
301,12.040000000000001,0.20671943
302,12.08,0.20824844
303,12.120000000000001,0.20911564
304,12.16,0.21175821
305,12.200000000000001,0.210908
306,12.24,0.21074206
307,12.280000000000001,0.20894311
308,12.32,0.19859287
309,12.36,0.19080865
310,12.4,0.20012462
311,12.44,0.20120299
312,12.48,0.20191869
313,12.52,0.20862038
314,12.56,0.20404232
315,12.6,0.20798382
316,12.64,0.2079859
317,12.68,0.20441665
318,12.72,0.20136821
319,12.76,0.21855049
320,12.8,0.21559574
321,12.84,0.20452966
322,12.88,0.21392345
323,12.92,0.21947344
324,12.96,0.21637166
325,13.0,0.20815922
326,13.040000000000001,0.21424827
327,13.08,0.21437524
328,13.120000000000001,0.21671472
329,13.16,0.20516746
330,13.200000000000001,0.2178101
331,13.24,0.21198857
332,13.280000000000001,0.21623887
333,13.32,0.21187545
334,13.36,0.20700444
335,13.4,0.21569788
336,13.44,0.21701446
337,13.48,0.2029205
338,13.52,0.19562924
339,13.56,0.19269958
340,13.6,0.20211218
341,13.64,0.19899265
342,13.68,0.1924237
343,13.72,0.1816558
344,13.76,0.17730123
345,13.8,0.18811175
346,13.84,0.17995854
347,13.88,0.18600595
348,13.92,0.19189098
349,13.96,0.4261212
350,14.0,0.4274207
351,14.040000000000001,0.4259281
352,14.08,0.42232305
353,14.120000000000001,0.42405453
354,14.16,0.4272307
355,14.200000000000001,0.4228867
356,14.24,0.42448518
357,14.280000000000001,0.425436
358,14.32,0.42180473
359,14.36,0.42619672
360,14.4,0.42850766
361,14.44,0.42663732
362,14.48,0.4306337
363,14.52,0.42844665
364,14.56,0.42512318
365,14.6,0.19439225
366,14.64,0.42474964
367,14.68,0.4239094
368,14.72,0.20425388
369,14.76,0.20534001
370,14.8,0.2073651
371,14.84,0.20536526
372,14.88,0.19899917
373,14.92,0.19437003
374,14.96,0.21210875
375,15.0,0.19397743
376,15.040000000000001,0.19955944
377,15.08,0.4287505
378,15.120000000000001,2.5336754
379,15.16,2.5266774
380,15.200000000000001,2.5166416
381,15.24,2.5255985
382,15.280000000000001,2.527526
383,15.32,2.532553
384,15.36,2.5269525
385,15.4,2.5335705
386,15.44,2.5326898
387,15.48,2.5408785
388,15.52,2.5371122
389,15.56,2.5329666
390,15.6,2.5309494
391,15.64,2.5337367
392,15.68,2.5278249
393,15.72,2.529641
394,15.76,2.5320508
395,15.8,2.5346098
396,15.84,2.532397
397,15.88,2.5261693
398,15.92,2.5097382
399,15.96,2.4994438
400,16.0,2.503462
401,16.04,2.4979093
402,16.080000000000002,2.5024517
403,16.12,2.5050528
404,16.16,2.4917188
405,16.2,2.4958572
406,16.240000000000002,2.4910984
407,16.28,2.4985003
408,16.32,2.509561
409,16.36,2.491212
