frame,time_ns,rmsd_nm
304,12.16,0.18501855
305,12.200000000000001,0.17913814
306,12.24,0.16873793
307,12.280000000000001,0.17941946
308,12.32,0.17561316
309,12.36,0.17239976
310,12.4,0.1773415
311,12.44,0.17037399
312,12.48,0.1710032
313,12.52,0.17412128
314,12.56,0.17287199
315,12.6,0.16716261
316,12.64,0.16334887
317,12.68,0.1618393
318,12.72,0.16684107
319,12.76,0.16681893
