frame,time_ns,rmsd_nm
278,11.120000000000001,1.4842013
279,11.16,1.4876202
280,11.200000000000001,1.5030543
281,11.24,1.2914116
282,11.28,1.2903597
283,11.32,1.2912364
284,11.36,1.3374085
285,11.4,1.3352443
286,11.44,1.3165408
287,11.48,1.3138524
288,11.52,1.2816623
289,11.56,1.3015685
290,11.6,1.2658323
291,11.64,1.2714382
292,11.68,1.456703
293,11.72,1.3241047
294,11.76,1.256341
295,11.8,1.2562798
296,11.84,1.486305
297,11.88,1.2646027
298,11.92,1.5195166
299,11.96,1.5523509
300,12.0,1.5821929
301,12.040000000000001,1.5735934
302,12.08,1.551462
303,12.120000000000001,1.5255663
304,12.16,1.4807221
305,12.200000000000001,1.4881544
306,12.24,1.4882501
307,12.280000000000001,1.4911067
308,12.32,1.5176338
309,12.36,1.5084647
310,12.4,1.4809257
311,12.44,1.4820907
312,12.48,1.5022994
313,12.52,1.534189
314,12.56,1.5398451
315,12.6,1.5419934
316,12.64,1.5459746
317,12.68,1.5448953
318,12.72,1.5446253
319,12.76,1.5026393
320,12.8,1.5364728
321,12.84,1.5313926
322,12.88,1.5459596
323,12.92,1.5219047
324,12.96,1.5051965
325,13.0,1.5000633
326,13.040000000000001,1.477424
327,13.08,1.5163245
328,13.120000000000001,1.5124428
329,13.16,1.5159143
330,13.200000000000001,1.5131584
331,13.24,1.5144976
332,13.280000000000001,1.4915087
333,13.32,1.4851562
334,13.36,1.5184503
335,13.4,1.5461355
336,13.44,1.5140698
337,13.48,1.4901557
338,13.52,1.5190765
339,13.56,1.52474
340,13.6,1.5378551
341,13.64,1.54199
342,13.68,1.5101537
343,13.72,1.4740307
344,13.76,1.5201486
345,13.8,1.5391932
346,13.84,1.5645133
347,13.88,1.5317789
348,13.92,1.5573616
349,13.96,1.5523087
350,14.0,1.589416
351,14.040000000000001,1.5902419
352,14.08,1.6044565
353,14.120000000000001,1.6144696
354,14.16,1.606113
355,14.200000000000001,1.5982735
356,14.24,1.602336
357,14.280000000000001,1.6218207
358,14.32,1.6045535
359,14.36,1.6009353
360,14.4,1.5916531
361,14.44,1.5705993
362,14.48,1.5406293
363,14.52,1.5530792
364,14.56,1.5814813
365,14.6,1.5843824
366,14.64,1.5917301
367,14.68,1.6049211
368,14.72,1.5883394
369,14.76,1.587906
370,14.8,1.6238078
371,14.84,1.6320897
372,14.88,1.6488669
373,14.92,1.0825692
374,14.96,1.074905
375,15.0,1.0649395
376,15.040000000000001,1.0698035
377,15.08,1.0783342
378,15.120000000000001,1.0911856
379,15.16,1.1195596
380,15.200000000000001,1.161403
381,15.24,1.1702619
382,15.280000000000001,1.1683463
383,15.32,1.128359
384,15.36,1.1680993
385,15.4,1.1495837
386,15.44,1.146968
387,15.48,1.093147
388,15.52,1.0671647
389,15.56,1.0785048
