frame,time_ns,rmsd_nm
110,4.4,0.24490768
111,4.44,0.25307617
112,4.48,0.24870262
113,4.5200000000000005,0.23988551
114,4.5600000000000005,0.23692976
115,4.6000000000000005,0.23892753
116,4.64,0.23907752
117,4.68,0.41506746
118,4.72,0.25488985
119,4.76,0.42513433
120,4.8,0.41340595
121,4.84,0.4250754
122,4.88,0.4177053
123,4.92,0.42025518
124,4.96,0.2332183
125,5.0,0.23037389
126,5.04,0.23190153
127,5.08,0.25295243
128,5.12,0.2357904
129,5.16,0.23660962
130,5.2,0.22887382
131,5.24,0.2308758
132,5.28,0.22695981
133,5.32,0.23504645
134,5.36,0.21535821
135,5.4,0.2152539
136,5.44,0.22792262
137,5.48,0.2162868
138,5.5200000000000005,0.2265255
139,5.5600000000000005,0.22169583
140,5.6000000000000005,0.2256496
141,5.64,0.2244424
142,5.68,0.21976253
143,5.72,0.238772
144,5.76,0.24262287
145,5.8,0.24697994
146,5.84,0.24382153
147,5.88,0.24868698
148,5.92,0.24178474
149,5.96,0.25139552
150,6.0,0.239508
151,6.04,0.24915028
152,6.08,0.23649733
153,6.12,0.23443097
154,6.16,0.23825863
155,6.2,0.24886148
156,6.24,0.23926803
157,6.28,0.2395594
158,6.32,0.24319631
159,6.36,0.25914818
160,6.4,0.25728732
161,6.44,0.41502428
162,6.48,0.41186047
163,6.5200000000000005,0.4140913
164,6.5600000000000005,0.41160083
165,6.6000000000000005,0.41411945
166,6.640000000000001,0.41470882
167,6.68,0.4152693
168,6.72,0.41317028
169,6.76,0.41260698
170,6.8,0.28924415
171,6.84,0.27263087
172,6.88,0.40987206
173,6.92,0.2749412
174,6.96,0.27253342
175,7.0,0.27944282
176,7.04,0.27661312
177,7.08,0.27524817
178,7.12,0.27832463
179,7.16,0.27049965
180,7.2,0.26994422
181,7.24,0.2610388
182,7.28,0.27814534
183,7.32,0.27651942
184,7.36,0.29719764
185,7.4,0.28607148
186,7.44,0.28416955
187,7.48,0.26456004
188,7.5200000000000005,0.27501503
189,7.5600000000000005,0.28142193
190,7.6000000000000005,0.27623498
191,7.640000000000001,0.2856915
192,7.68,0.28608507
193,7.72,0.2857595
194,7.76,0.2788231
195,7.8,0.2867049
196,7.84,0.29201356
197,7.88,0.4134932
198,7.92,0.415909
199,7.96,0.41252112
200,8.0,0.29005235
201,8.040000000000001,0.28507704
202,8.08,0.41369787
203,8.120000000000001,0.41429096
204,8.16,0.41463226
205,8.2,0.41754863
206,8.24,0.4181249
207,8.28,0.41360703
208,8.32,0.4162334
209,8.36,0.4155334
210,8.4,0.41507995
211,8.44,0.41606885
212,8.48,0.4165767
213,8.52,0.41845328
214,8.56,0.4164538
215,8.6,0.4196525
216,8.64,0.41651553
217,8.68,0.41863078
218,8.72,0.41620225
219,8.76,0.41387844
220,8.8,0.41868803
221,8.84,0.416642
222,8.88,0.41203398
223,8.92,0.41785523
224,8.96,0.41589078
225,9.0,0.4183268
226,9.040000000000001,0.417395
227,9.08,0.41764483
228,9.120000000000001,0.41395983
229,9.16,0.41824216
230,9.200000000000001,0.41898295
231,9.24,0.41371772
232,9.28,0.4133537
233,9.32,0.41673583
234,9.36,0.4154861
235,9.4,0.41478223
236,9.44,0.41438168
237,9.48,0.41674256
238,9.52,0.41751915
239,9.56,0.41483378
240,9.6,0.41544607
241,9.64,0.41884533
242,9.68,0.41770428
243,9.72,0.41874167
244,9.76,0.41980222
245,9.8,0.41685292
246,9.84,0.41981456
247,9.88,0.422141
248,9.92,0.41821685
249,9.96,0.420359
250,10.0,0.41888607
251,10.040000000000001,0.41790378
252,10.08,0.41773272
253,10.120000000000001,0.41788363
254,10.16,0.41468123
255,10.200000000000001,0.41745448
256,10.24,0.41304693
257,10.28,0.41918084
258,10.32,0.41838565
259,10.36,0.42152563
260,10.4,0.41739035
261,10.44,0.41689333
262,10.48,0.41840476
263,10.52,0.5706913
264,10.56,0.42146823
265,10.6,0.42134166
266,10.64,0.5695716
267,10.68,0.572773
268,10.72,0.5693198
269,10.76,0.5731879
270,10.8,0.56909823
271,10.84,0.5703029
272,10.88,0.5709913
273,10.92,0.5657036
274,10.96,0.57035255
275,11.0,0.5683931
276,11.040000000000001,0.5675429
277,11.08,0.57097125
278,11.120000000000001,0.5701908
279,11.16,0.56875545
280,11.200000000000001,0.5707772
281,11.24,0.5727552
282,11.28,0.5687524
283,11.32,0.5705702
284,11.36,0.5689855
285,11.4,0.5661321
286,11.44,0.56812936
287,11.48,0.57050586
288,11.52,0.56750065
289,11.56,0.5706906
290,11.6,0.56933457
291,11.64,0.5680837
292,11.68,0.5674352
293,11.72,0.56620723
294,11.76,0.56740206
295,11.8,0.57193494
296,11.84,0.5670671
297,11.88,0.5703245
298,11.92,0.56888264
299,11.96,0.56917566
300,12.0,0.5703029
301,12.040000000000001,0.57316834
302,12.08,0.5699582
303,12.120000000000001,0.5709058
304,12.16,0.5680252
305,12.200000000000001,0.5694973
306,12.24,0.5646149
307,12.280000000000001,0.5689195
308,12.32,0.57136714
309,12.36,0.5675897
310,12.4,0.5665382
311,12.44,0.5699575
312,12.48,0.5663384
313,12.52,0.56830156
314,12.56,0.5652892
315,12.6,0.56534725
316,12.64,0.56534386
317,12.68,0.5709512
318,12.72,0.5728653
319,12.76,0.5683581
320,12.8,0.56993854
321,12.84,0.56704843
322,12.88,0.41730753
323,12.92,0.41823387
324,12.96,0.41819152
325,13.0,0.41757345
326,13.040000000000001,0.5681754
327,13.08,0.57101095
328,13.120000000000001,0.5689601
329,13.16,0.4156103
330,13.200000000000001,0.56619847
331,13.24,0.414036
332,13.280000000000001,0.41652536
333,13.32,0.41444108
334,13.36,0.4139875
335,13.4,0.41702074
336,13.44,0.41719005
337,13.48,0.41626087
338,13.52,0.4097735
339,13.56,0.4107442
340,13.6,0.41100857
341,13.64,0.41218647
342,13.68,0.41397968
343,13.72,0.41188037
344,13.76,0.41182742
345,13.8,0.41181746
346,13.84,0.41440877
347,13.88,0.41052067
348,13.92,0.4108367
349,13.96,0.4150097
350,14.0,0.41572875
351,14.040000000000001,0.41463175
352,14.08,0.42043242
353,14.120000000000001,0.4212181
354,14.16,0.4254512
355,14.200000000000001,0.42284024
356,14.24,0.42019814
357,14.280000000000001,0.42778635
358,14.32,0.4201976
359,14.36,0.42080057
360,14.4,0.42340627
361,14.44,0.42815167
362,14.48,0.42397764
363,14.52,0.42418388
364,14.56,0.42656544
365,14.6,0.42613238
366,14.64,0.42070457
367,14.68,0.41902006
368,14.72,0.42035538
369,14.76,0.41391808
370,14.8,0.41499773
371,14.84,0.4170518
372,14.88,0.41986188
373,14.92,0.41585913
374,14.96,0.4165259
375,15.0,0.41143867
376,15.040000000000001,0.41744724
377,15.08,0.419548
378,15.120000000000001,0.41753778
379,15.16,0.42148975
380,15.200000000000001,0.42025363
381,15.24,0.4245279
382,15.280000000000001,0.4165207
383,15.32,0.42050844
384,15.36,0.4207954
385,15.4,0.57168716
386,15.44,0.56916654
387,15.48,0.5707734
388,15.52,0.57155114
389,15.56,0.42505714
390,15.6,0.41964424
391,15.64,0.41579056
392,15.68,0.5682795
393,15.72,0.42069894
394,15.76,0.4172128
395,15.8,0.418365
396,15.84,0.4146651
397,15.88,0.413095
398,15.92,0.4187721
399,15.96,0.4143504
400,16.0,0.4160528
401,16.04,0.41999456
