run,step,time_ns_within_run,potential_energy_kj_mol,temperature_k
run_003,8320000,33.28,-405047.7393880349,300.8132956911115
run_003,8330000,33.32,-403584.1875802274,299.9326188663978
run_003,8340000,33.36,-404130.66755291633,303.2721203390596
run_003,8350000,33.4,-404877.9627578419,301.2046757251073
run_003,8360000,33.44,-404129.8595357316,300.98066472771455
run_003,8370000,33.48,-404518.46412909124,300.7478352214564
run_003,8380000,33.52,-402874.56275571627,301.28179854228557
run_003,8390000,33.56,-404888.3191956768,300.8444735552955
run_003,8400000,33.6,-404244.0149143259,300.7814394800916
run_003,8410000,33.64,-404838.814381351,304.2808220838998
run_003,8420000,33.68,-404723.9829771274,299.4543060763674
run_003,8430000,33.72,-403154.6947055452,302.4971873499426
run_003,8440000,33.76,-403348.44544671266,303.2826086247517
run_003,8450000,33.8,-404367.73010985856,300.4709392611339
run_003,8460000,33.84,-402999.93105720985,301.9670853880249
run_003,8470000,33.88,-404728.1101561948,303.43267981704173
run_003,8480000,33.92,-405035.03980220854,300.49692516299774
run_003,8490000,33.96,-404840.755849476,302.10505069832215
run_003,8500000,34.0,-403844.4957928187,301.7324295633626
run_003,8510000,34.04,-405565.64932061965,300.3197983680642
run_003,8520000,34.08,-404151.5421971055,302.72751219096085
run_003,8530000,34.12,-405561.09549775394,301.24310668238184
run_003,8540000,34.16,-405174.10119436355,301.9837048855021
run_003,8550000,34.2,-404564.94084014697,302.807452756534
run_003,8560000,34.24,-404875.81620997563,302.5225992660223
run_003,8570000,34.28,-404100.44336016756,302.77118729108145
run_003,8580000,34.32,-404492.43836098467,300.78874475370793
run_003,8590000,34.36,-405104.92930129473,301.74938823425765
run_003,8600000,34.4,-403824.0019327949,303.20243324681223
run_003,8610000,34.44,-404830.4019817689,303.04307392092414
run_003,8620000,34.48,-404683.20377369155,301.18542111107564
run_003,8630000,34.52,-405157.7499981215,302.00486408872655
run_003,8640000,34.56,-405472.4368388101,300.611748410089
run_003,8650000,34.6,-404113.3592394898,301.48144123411527
run_003,8660000,34.64,-403495.79313507816,305.8372628083885
run_003,8670000,34.68,-404437.25896439725,303.23423727730625
run_003,8680000,34.72,-404423.3723661164,303.26653702279566
run_003,8690000,34.76,-405340.2238101335,300.5989641812604
run_003,8700000,34.8,-404454.4672304578,303.45096909134554
run_003,8710000,34.84,-404375.626356659,302.403158042395
run_003,8720000,34.88,-405510.57428642944,299.6497221456047
run_003,8730000,34.92,-403435.26155195525,298.3681162506681
run_003,8740000,34.96,-405193.1058161834,301.48227612252856
run_003,8750000,35.0,-404778.02422777563,299.5729124115814
run_003,8760000,35.04,-404795.06832094956,302.64073597650383
run_003,8770000,35.08,-404741.32874902827,302.43490989236324
run_003,8780000,35.12,-403977.3020094142,302.91734494393427
run_003,8790000,35.16,-403838.34007149935,300.6346295706659
run_003,8800000,35.2,-405919.28447389835,300.25668602207156
run_003,8810000,35.24,-404511.2530235036,303.1276324630334
run_003,8820000,35.28,-404156.85922491713,300.75164439984206
run_003,8830000,35.32,-403811.5648622052,302.97346509946556
run_003,8840000,35.36,-403283.1887725799,303.84803680265696
run_003,8850000,35.4,-405001.747960662,301.7261939905258
run_003,8860000,35.44,-405242.72031667805,300.5668731578743
run_003,8870000,35.48,-404744.90541344276,301.3454587837995
run_003,8880000,35.52,-405516.7915304543,300.4779575418582
run_003,8890000,35.56,-405414.8542418801,302.461861133955
run_003,8900000,35.6,-404081.4882207152,301.91798351321785
run_003,8910000,35.64,-404458.7100176492,300.8659719319379
run_003,8920000,35.68,-404329.65765787684,302.648406513801
run_003,8930000,35.72,-405234.50559214153,304.19884647781913
run_003,8940000,35.76,-404501.90343347145,300.5623856326528
run_003,8950000,35.8,-404762.04298169515,301.6087095366172
run_003,8960000,35.84,-404226.74286845,303.3054376048027
run_003,8970000,35.88,-404465.7495614486,301.5718179048546
run_003,8980000,35.92,-403736.9481430405,302.0309543516421
run_003,8990000,35.96,-404967.9547454857,301.45399427752807
run_003,9000000,36.0,-404784.1520028601,299.65454884424406
run_003,9010000,36.04,-405071.8780910224,303.29836714355264
run_003,9020000,36.08,-404998.1655892753,303.7013573445459
run_003,9030000,36.12,-404894.4349128995,301.89805055235036
run_003,9040000,36.16,-403770.4408553436,299.64990477744516
run_003,9050000,36.2,-402923.53817103966,300.4565374360045
run_003,9060000,36.24,-405190.18815784366,305.15072363002935
run_003,9070000,36.28,-403998.3782234499,299.70852959821633
run_003,9080000,36.32,-405059.2176726388,303.3328062906011
run_003,9090000,36.36,-405001.62574738497,298.28345334750725
run_003,9100000,36.4,-403847.42661141325,301.6562199053863
run_003,9110000,36.44,-403612.0815432179,302.0228924604012
run_003,9120000,36.48,-402983.63248647796,301.7614419357247
run_003,9130000,36.52,-404322.3481800703,301.0256965215068
run_003,9140000,36.56,-404378.28487254935,302.0499480630446
run_003,9150000,36.6,-404748.06609788677,300.39639937998425
run_003,9160000,36.64,-404054.1180512116,302.4423456172941
run_003,9170000,36.68,-403865.5733617048,301.6269205401322
run_003,9180000,36.72,-403610.6744400726,298.7639316293596
run_003,9190000,36.76,-403960.8261929343,303.15841897327374
run_003,9200000,36.8,-404464.1149488655,302.4430239641299
run_003,9210000,36.84,-404372.0766008035,302.2451815004415
run_003,9220000,36.88,-404212.9254340413,304.81024569898165
run_003,9230000,36.92,-404701.91812953283,302.10298956755184
run_003,9240000,36.96,-404338.5477557352,302.69967388043
run_003,9250000,37.0,-403861.33443202125,300.42162866422353
run_003,9260000,37.04,-404609.3015340429,304.0626031248743
run_003,9270000,37.08,-403483.77736982494,303.0250455492495
run_003,9280000,37.12,-404344.9253561809,302.4508510430046
run_003,9290000,37.16,-404139.78746835305,302.02871058903133
run_003,9300000,37.2,-405085.34027366666,299.85335664766046
run_003,9310000,37.24,-404341.1091817939,299.434347025237
run_003,9320000,37.28,-404759.6747950453,301.7920719043875
run_003,9330000,37.32,-404152.31607746985,300.53593010605647
run_003,9340000,37.36,-404199.56538868113,303.9161845693923
run_003,9350000,37.4,-403617.5721334927,303.95537214429146
run_003,9360000,37.44,-403959.9465830161,301.25369932912554
run_003,9370000,37.48,-404896.11942955246,301.19940549199833
run_003,9380000,37.52,-403404.70887613366,304.14035210836255
run_003,9390000,37.56,-405372.2835374968,301.83522519924975
run_003,9400000,37.6,-403707.90459502465,301.49391237978887
run_003,9410000,37.64,-404471.9411265459,301.22779169805045
run_003,9420000,37.68,-404238.14693540963,301.83934746079046
run_003,9430000,37.72,-404539.003814382,302.5608475914565
run_003,9440000,37.76,-404693.2936011767,303.3512521064824
run_003,9450000,37.8,-404446.7841534817,302.6709224106971
run_003,9460000,37.84,-405167.36522818776,302.2333104308149
run_003,9470000,37.88,-405390.78194381925,299.9364280447835
run_003,9480000,37.92,-404228.6755248103,301.6096487860822
run_003,9490000,37.96,-404342.9662801216,304.53100161499674
run_003,9500000,38.0,-404601.9869669804,303.27786019690103
run_003,9510000,38.04,-404237.95421746396,301.403066084317
run_003,9520000,38.08,-404488.3150695467,301.3061668478487
run_003,9530000,38.12,-403405.4611171894,301.6882848385095
run_003,9540000,38.16,-404789.0288656496,302.3150251342663
run_003,9550000,38.2,-403597.48696334753,304.97140525301086
run_003,9560000,38.24,-404810.328455125,301.06618860955166
run_003,9570000,38.28,-403673.20387459896,301.39761321936766
run_003,9580000,38.32,-404862.7573217226,300.5248678345803
run_003,9590000,38.36,-404410.7130957374,299.4526623898037
run_003,9600000,38.4,-404426.31585735735,303.56782737894423
run_003,9610000,38.44,-405133.61677311873,299.39288959746426
run_003,9620000,38.48,-404727.429692297,300.5247373832657
run_003,9630000,38.52,-406342.240936768,303.13775548504464
run_003,9640000,38.56,-404210.1185389168,301.2616568593148
run_003,9650000,38.6,-404816.95970187243,299.8993276909176
run_003,9660000,38.64,-404661.0228417339,301.23864524742334
run_003,9670000,38.68,-405271.3309612288,299.54491755947305
run_003,9680000,38.72,-404919.66039355216,299.6907621291708
run_003,9690000,38.76,-403673.7954244334,301.60646577400644
run_003,9700000,38.8,-404435.0927835724,301.36810513201016
run_003,9710000,38.84,-404341.9534818288,301.15348662926704
run_003,9720000,38.88,-403438.1872783357,303.30102835036996
run_003,9730000,38.92,-405453.7186712045,301.0029458122444
run_003,9740000,38.96,-404051.25475231116,303.4016324041723
run_003,9750000,39.0,-404432.7312452453,301.71933225137906
run_003,9760000,39.04,-403601.1904480688,301.31681167511823
run_003,9770000,39.08,-405244.3220052712,303.51616865837144
run_003,9780000,39.12,-405256.2714162397,302.00502063030405
run_003,9790000,39.16,-405207.42434366606,303.7630086358153
run_003,9800000,39.2,-405064.9684460473,299.15147639470683
run_003,9810000,39.24,-404357.6210954662,301.64033093527075
run_003,9820000,39.28,-404549.5907564806,300.545948767016
run_003,9830000,39.32,-404244.7805797376,299.7244446585948
run_003,9840000,39.36,-404398.0205122845,301.28271170148764
run_003,9850000,39.4,-403717.30182904773,300.1629958879419
run_003,9860000,39.44,-404941.87954946887,304.00275206174604
run_003,9870000,39.48,-404992.9423821119,301.79285461227494
run_003,9880000,39.52,-403979.0672446706,301.0956184261204
run_003,9890000,39.56,-405313.46385360416,302.1070335583038
run_003,9900000,39.6,-404357.35767661966,302.4314137971325
run_003,9910000,39.64,-404652.37848425494,301.40103104380955
run_003,9920000,39.68,-404002.3452417776,302.8074788467969
run_003,9930000,39.72,-404087.0603923227,301.3918733615262
run_003,9940000,39.76,-403934.0538777984,301.6740917354835
run_003,9950000,39.8,-404552.411501725,302.4916301239416
run_003,9960000,39.84,-404729.71516646654,300.19294750976894
run_003,9970000,39.88,-405805.5414483163,303.2994629345951
run_003,9980000,39.92,-404517.57578502316,301.26236129641353
run_003,9990000,39.96,-405259.50179018057,298.52992806127025
run_003,10000000,40.0,-404764.0628761586,301.4477326144284
run_003,10010000,40.04,-404716.2692087984,302.22052620198633
run_003,10020000,40.08,-405112.4199473311,303.6475070418882
run_003,10030000,40.12,-404123.81156499847,299.8497561913781
run_003,10040000,40.16,-404874.5778395843,303.35318278593815
run_003,10050000,40.2,-404927.9812246037,299.0274954653323
run_003,10060000,40.24,-404140.2497016436,302.5833895786155
run_003,10070000,40.28,-404339.54408427887,302.5282869433379
run_003,10080000,40.32,-404390.4735182971,301.98414841997163
run_003,10090000,40.36,-403229.3529014827,302.6246643745478
run_003,10100000,40.4,-404111.0713403062,300.17285800732395
run_003,10110000,40.44,-403801.0643234479,299.0879205142447
run_003,10120000,40.48,-404846.53285733657,304.80098365564663
run_003,10130000,40.52,-404606.5204020748,302.49747434283466
run_003,10140000,40.56,-404528.12964065373,301.0373849592929
run_003,10150000,40.6,-403737.1559784156,301.2787459815245
run_003,10160000,40.64,-403684.2964045659,301.954379429985
run_003,10170000,40.68,-403707.9072491061,300.09662225908477
run_003,10180000,40.72,-404278.9598209907,299.218450099611
run_003,10190000,40.76,-404446.11718175514,303.576541526758
run_003,10200000,40.8,-405177.73720345786,298.2105049723954
run_003,10210000,40.84,-403887.1598968692,301.53195198311965
run_003,10220000,40.88,-404704.4420315949,301.04526421869343
run_003,10230000,40.92,-405026.7748599816,303.1439910578814
run_003,10240000,40.96,-405306.0838949387,300.70050748452763
run_003,10250000,41.0,-402870.0528767642,301.7955679996182
run_003,10260000,41.04,-405038.2574473468,301.23087034907445
run_003,10270000,41.08,-403943.4208918358,302.1032243799181
run_003,10280000,41.12,-404770.1565686588,301.29515675689834
run_003,10290000,41.16,-404052.34377130144,301.9581886083706
run_003,10300000,41.2,-405202.15248071076,303.3914832918981
run_003,10310000,41.24,-404472.00296269427,304.2232669639081
run_003,10320000,41.28,-403895.0312175355,300.65437989969297
run_003,10330000,41.32,-405135.05337509187,302.30498038304387
run_003,10340000,41.36,-405020.5503904738,301.4137891823753
run_003,10350000,41.4,-404194.13419476897,303.5107940642108
run_003,10360000,41.44,-404045.08003603853,302.97513487629215
run_003,10370000,41.48,-404140.31560272747,304.3089995678485
run_003,10380000,41.52,-403759.45689338376,302.54608050264625
run_003,10390000,41.56,-404906.15587147325,303.54572892625475
run_003,10400000,41.6,-404260.6730939278,302.0979541468092
run_003,10410000,41.64,-403681.0883366028,303.7562251674572
run_003,10420000,41.68,-404078.4684396435,300.7896840031729
run_003,10430000,41.72,-405163.2171382373,300.45160637631346
run_003,10440000,41.76,-403800.1375249778,302.47923724905667
run_003,10450000,41.8,-404241.3497513854,302.78029279283896
run_003,10460000,41.84,-404701.1701796779,300.5754307641106
run_003,10470000,41.88,-404287.62874652795,303.89562544221485
run_003,10480000,41.92,-403871.3515435995,302.979491950199
run_003,10490000,41.96,-404682.90845703403,299.7911835511327
run_003,10500000,42.0,-405804.15429044375,302.6216379040497
run_003,10510000,42.04,-403010.48327579745,301.8171707373122
run_003,10520000,42.08,-404206.1570828827,303.16034965272945
run_003,10530000,42.12,-404421.97050885344,300.950869647465
run_003,10540000,42.16,-404541.288386157,302.06878523286963
run_003,10550000,42.2,-403102.7660090304,302.5355400364284
run_003,10560000,42.24,-403967.64522467833,302.3685101732432
run_003,10570000,42.28,-404731.0319458088,303.4194781440065
run_003,10580000,42.32,-404430.29518669867,302.58740747910446
run_003,10590000,42.36,-403821.1006065898,302.2942572849856
run_003,10600000,42.4,-404306.3612547023,301.7671817935661
run_003,10610000,42.44,-403872.8490456373,303.38597824642295
run_003,10620000,42.48,-404567.0238533993,300.63666461117333
run_003,10630000,42.52,-404640.5855422325,300.3171893417727
run_003,10640000,42.56,-404107.40780748916,300.22456890842255
run_003,10650000,42.6,-404836.61311648693,301.24156735686984
run_003,10660000,42.64,-404796.26165043935,300.7904145305345
run_003,10670000,42.68,-403841.64812054695,300.54960140382417
run_003,10680000,42.72,-404660.9408848586,301.4790931104528
run_003,10690000,42.76,-403474.2839348072,302.6024354705438
run_003,10700000,42.8,-406078.4987807041,300.39911276732744
run_003,10710000,42.84,-403929.83364878735,305.0287777411621
run_003,10720000,42.88,-404152.6309923143,302.50031818149245
run_003,10730000,42.92,-404908.85408837907,302.1627623598913
run_003,10740000,42.96,-404666.0866493569,301.433330789299
run_003,10750000,43.0,-404641.2439623971,300.8694158466427
run_003,10760000,43.04,-403838.201163074,302.88139256163663
run_003,10770000,43.08,-404970.0285044913,300.5321731081966
run_003,10780000,43.12,-404499.8059415184,301.28610343566663
run_003,10790000,43.16,-405653.6629855146,300.95110445983124
run_003,10800000,43.2,-403961.53974977834,299.7318803835257
run_003,10810000,43.24,-402727.77273023804,304.79866162224715
run_003,10820000,43.28,-405017.95026623574,298.3082651875399
run_003,10830000,43.32,-403867.9138901045,302.1486997081799
run_003,10840000,43.36,-404438.02554050414,299.8170650919449
run_003,10850000,43.4,-403725.96570873517,300.4970034337865
run_003,10860000,43.44,-404483.8594539331,302.98917143774065
run_003,10870000,43.48,-405912.3180337795,299.7165393089314
run_003,10880000,43.52,-404544.5265067462,301.67870971201955
run_003,10890000,43.56,-405146.5661006386,302.60674036392487
run_003,10900000,43.6,-403888.95360732055,303.0614675562796
run_003,10910000,43.64,-404446.6656744762,302.4784023606434
run_003,10920000,43.68,-404664.2516982325,302.8084963670506
run_003,10930000,43.72,-404356.81226479914,302.1919834543567
run_003,10940000,43.76,-405346.2152158562,300.1362794587164
run_003,10950000,43.8,-405137.1233139888,300.30077856639883
run_003,10960000,43.84,-404328.04033037205,302.83549978916824
run_003,10970000,43.88,-404918.7348091048,297.46656721562204
run_003,10980000,43.92,-404526.5098588967,302.8577547834352
run_003,10990000,43.96,-404295.66591343377,303.40001480787157
run_003,11000000,44.0,-404213.72115124227,304.03231232962935
run_003,11010000,44.04,-404573.09927061363,300.88757466963193
run_003,11020000,44.08,-403929.6699014115,302.4768891253943
run_003,11030000,44.12,-405523.0423737811,300.87995631286066
run_003,11040000,44.16,-404849.98534483835,301.7901934054576
run_003,11050000,44.2,-403559.7448084161,302.7090141945538
run_003,11060000,44.24,-405432.7959377242,301.9969326488002
run_003,11070000,44.28,-405198.9470891389,301.608761717143
run_003,11080000,44.32,-404066.1358759401,303.6413758301031
run_003,11090000,44.36,-404031.11125089135,300.24789360346904
run_003,11100000,44.4,-405095.8982639294,303.6173988784837
run_003,11110000,44.44,-403693.4200386177,305.0293778172092
run_003,11120000,44.48,-404826.6044473748,300.11274604156665
run_003,11130000,44.52,-404499.36157882353,299.23193876553836
run_003,11140000,44.56,-403560.10146651114,301.14143292780005
run_003,11150000,44.6,-403623.52369124163,301.66722999633674
run_003,11160000,44.64,-404159.6744786673,302.83513452548743
run_003,11170000,44.68,-404923.5333150029,302.23216245924664
run_003,11180000,44.72,-405141.90699994005,302.5910079353868
run_003,11190000,44.76,-404493.7490587635,303.3588443729908
run_003,11200000,44.8,-403241.6434929508,299.66302817969165
run_003,11210000,44.84,-403772.45665191417,304.4713853642348
run_003,11220000,44.88,-404664.59864485706,299.2054310584162
run_003,11230000,44.92,-404040.52581047453,303.31099483080374
run_003,11240000,44.96,-405740.99517032015,301.5924813930837
run_003,11250000,45.0,-403523.8337925789,301.083382092813
run_003,11260000,45.04,-403925.31647098484,303.0959849741169
run_003,11270000,45.08,-402660.4170372372,301.7638944204387
run_003,11280000,45.12,-402767.71597240935,299.5361251408705
run_003,11290000,45.16,-406299.4984620949,301.1912653299687
run_003,11300000,45.2,-403214.4489476015,302.87377420486536
run_003,11310000,45.24,-405304.7101436467,302.1420988716622
run_003,11320000,45.28,-404376.42407886893,299.71578269130686
run_003,11330000,45.32,-404685.3479966752,302.44615479567983
run_003,11340000,45.36,-404601.6862482799,300.13914938763713
run_003,11350000,45.4,-404033.9934100094,301.7486055263702
run_003,11360000,45.44,-403882.04548109486,303.4021020289048
run_003,11370000,45.48,-403900.5032340435,300.4334736435872
run_003,11380000,45.52,-404817.2113546403,302.56296090275265
run_003,11390000,45.56,-404850.7793047847,304.3914969791874
run_003,11400000,45.6,-404068.9559591417,302.12347042394055
run_003,11410000,45.64,-405069.8738697616,303.7297696408609
run_003,11420000,45.68,-404705.54056110675,301.5146280485438
run_003,11430000,45.72,-404634.37126589566,301.083695175968
run_003,11440000,45.76,-404601.9336208266,300.9960058023089
run_003,11450000,45.8,-405034.9824341873,303.46043985678386
run_003,11460000,45.84,-403526.3284601222,300.5705779752083
run_003,11470000,45.88,-404674.2832438841,300.93894639731263
run_003,11480000,45.92,-405268.57204718003,300.77288187385534
run_003,11490000,45.96,-404420.2456848675,302.4503292377463
run_003,11500000,46.0,-403749.1866171502,302.1425684963947
run_003,11510000,46.04,-405533.3516532453,302.6458496680353
run_003,11520000,46.08,-405043.9099729748,301.1138816101613
run_003,11530000,46.12,-405614.3939106392,302.52312107128057
run_003,11540000,46.16,-404590.7452561462,301.3923690765216
run_003,11550000,46.2,-404456.0469850127,303.02783720738154
run_003,11560000,46.24,-404014.02773163887,301.73368189598256
run_003,11570000,46.28,-404595.4944852318,300.4731569334817
run_003,11580000,46.32,-403105.78204551176,304.10549551710744
run_003,11590000,46.36,-404242.7638302888,299.2693000220334
run_003,11600000,46.4,-403592.82063023443,300.0930478930654
run_003,11610000,46.44,-403527.93780429754,304.4730812313243
run_003,11620000,46.48,-403905.8382778864,302.66061675684546
run_003,11630000,46.52,-404285.36354927346,299.96549259767136
run_003,11640000,46.56,-404758.3404054432,300.8051294388189
run_003,11650000,46.6,-404586.5793677261,299.72807120514005
run_003,11660000,46.64,-405015.9861711757,302.85869403290013
run_003,11670000,46.68,-404772.1353440583,302.09057060240406
run_003,11680000,46.72,-405562.3204454456,299.66589810861234
run_003,11690000,46.76,-404387.28876409074,301.11985628036894
run_003,11700000,46.8,-404619.0470816782,305.0500934859641
run_003,11710000,46.84,-403752.0734220471,300.5492361401434
run_003,11720000,46.88,-404255.91535069793,300.3467235193931
run_003,11730000,46.92,-404493.71395221865,301.55919021760354
run_003,11740000,46.96,-405192.27502374817,302.37284115688715
run_003,11750000,47.0,-405014.7972771991,302.3246785315451
run_003,11760000,47.04,-405347.99903582735,299.42479798900996
run_003,11770000,47.08,-404109.61432646075,302.47983732510374
run_003,11780000,47.12,-405423.4342152821,301.36920092305263
run_003,11790000,47.16,-404725.1377500314,299.7533787601681
run_003,11800000,47.2,-405167.9674486711,303.44243757537214
run_003,11810000,47.24,-404376.3752039352,300.56919519127376
run_003,11820000,47.28,-404860.165095177,299.12329891075814
run_003,11830000,47.32,-405317.34211949655,301.3389883985965
run_003,11840000,47.36,-403698.64355221274,302.7100838953333
run_003,11850000,47.4,-404939.98709471314,301.4044749585144
run_003,11860000,47.44,-404990.74763061176,300.8045815432977
run_003,11870000,47.48,-404558.5209413415,300.3398878705092
run_003,11880000,47.52,-405407.54659478227,303.39586645606795
run_003,11890000,47.56,-404695.337978316,301.1877692347381
run_003,11900000,47.6,-403749.00304879737,302.8649817862628
run_003,11910000,47.64,-404880.2124526398,300.8040336477764
run_003,11920000,47.68,-405715.4381554697,300.95687040793564
run_003,11930000,47.72,-404398.63167597586,301.73540385333496
run_003,11940000,47.76,-404481.7534984958,302.2882826147779
run_003,11950000,47.8,-404527.7275735338,301.3210904782364
run_003,11960000,47.84,-405251.0849093818,301.4044488682515
run_003,11970000,47.88,-404218.6985744359,300.10742362793184
run_003,11980000,47.92,-403929.8854750376,301.15085151271256
run_003,11990000,47.96,-405225.4664154176,300.11838153835635
run_003,12000000,48.0,-405116.4294373635,300.84061219638403
run_003,12010000,48.04,-404461.47195305815,300.38982463372946
run_003,12020000,48.08,-404935.66243116255,300.9076119915511
run_003,12030000,48.12,-405121.2691942761,300.39579930393717
run_003,12040000,48.16,-403684.86080217897,300.732520237125
run_003,12050000,48.2,-403991.78831449104,299.3366389906183
run_003,12060000,48.24,-404814.4117967796,304.34312563174205
run_003,12070000,48.28,-404027.6584161739,301.75382357895336
run_003,12080000,48.32,-403784.6676759382,302.12300079920806
run_003,12090000,48.36,-403521.03343573655,301.13801510335816
run_003,12100000,48.4,-404544.8390965662,302.6123497704517
run_003,12110000,48.44,-403289.254774214,304.60436743431524
run_003,12120000,48.48,-404708.32878038427,300.2507635323897
run_003,12130000,48.52,-403847.69003403815,298.6764509778038
run_003,12140000,48.56,-404337.0230481713,302.18947878911683
run_004,12150000,48.6,-405369.84117591684,303.8333740748985
run_004,12160000,48.64,-404615.6393047052,303.77255767204235
run_004,12170000,48.68,-403917.89735005936,303.8675784095807
run_004,12180000,48.72,-405261.6956787233,303.6451328279629
run_004,12190000,48.76,-405406.77228642465,298.55286140237297
run_004,12200000,48.8,-403924.0596368634,300.14757654255885
run_004,12210000,48.84,-404718.2747355541,303.3013675237879
run_004,12220000,48.88,-404809.44736520667,301.8696643462983
run_004,12230000,48.92,-403960.8519904951,299.5058865261514
run_004,12240000,48.96,-404082.64757144405,299.76282343534353
run_004,12250000,49.0,-404996.64878329216,301.1095245362544
run_004,12260000,49.04,-404938.55612659175,302.0666197410476
run_004,12270000,49.08,-404292.8365577501,301.16653176072475
run_004,12280000,49.12,-405061.68839776004,303.31749130626974
run_004,12290000,49.16,-404331.98534755595,303.58702981245
run_004,12300000,49.2,-404713.7120777329,302.3009885728178
run_004,12310000,49.24,-405011.4107752065,301.3658613693994
run_004,12320000,49.28,-403679.58594327094,301.78492317234867
run_004,12330000,49.32,-403849.77855468635,301.8800743612016
run_004,12340000,49.36,-404588.0914701915,302.2057591131761
run_004,12350000,49.4,-404184.9408980217,303.5764632559692
run_004,12360000,49.44,-404098.85121564544,301.0803817125777
run_004,12370000,49.48,-405335.1845231806,301.5907072552055
run_004,12380000,49.52,-405154.4838595113,300.30505736951693
run_004,12390000,49.56,-404901.1788899263,301.38730756551604
run_004,12400000,49.6,-404666.33168773283,302.61193232624504
run_004,12410000,49.64,-404329.3032750641,303.9620512515978
run_004,12420000,49.68,-404764.8275933808,301.3043144391817
run_004,12430000,49.72,-406131.8454649013,300.33597433107184
run_004,12440000,49.76,-403956.16572115174,302.87760947351387
run_004,12450000,49.8,-404454.6687351335,303.31339513499194
run_004,12460000,49.84,-404853.4792537899,301.6497495201833
run_004,12470000,49.88,-403979.44908876484,300.3481323935905
run_004,12480000,49.92,-404008.0078099328,300.279097557916
run_004,12490000,49.96,-404573.54413126525,303.8981822879806
run_004,12500000,50.0,-404012.46552540944,299.59887222318235
run_004,12510000,50.04,-403826.6900982524,303.67456264453165
run_004,12520000,50.08,-403742.75204285746,304.3706769493809
run_004,12530000,50.12,-403554.12140430394,302.30983317194614
run_004,12540000,50.16,-404354.0603835692,304.1039822818583
run_004,12550000,50.2,-404946.4997981074,301.3894991476009
run_004,12560000,50.24,-404236.9271277855,301.6906329621719
run_004,12570000,50.28,-403900.006753952,301.375253864049
run_004,12580000,50.32,-405578.8230932562,302.88139256163663
run_004,12590000,50.36,-404566.94163026917,300.72023172329176
run_004,12600000,50.4,-404495.4590347097,301.03681097350875
run_004,12610000,50.44,-403473.6108575198,302.9783439786308
run_004,12620000,50.48,-404875.2999857352,299.96716237449795
run_004,12630000,50.52,-404854.83034661366,298.57321180744714
run_004,12640000,50.56,-404234.4258631638,302.6793234753559
run_004,12650000,50.6,-403875.1238069532,301.8885536966491
run_004,12660000,50.64,-404778.28401316865,304.21833590421704
run_004,12670000,50.68,-404267.86953520123,301.6968685350088
run_004,12680000,50.72,-404743.7134634189,299.6694202941059
run_004,12690000,50.76,-404415.2836061821,299.1725834174055
run_004,12700000,50.8,-404222.0586853996,299.0100671697047
run_004,12710000,50.84,-404744.77791102603,298.3756563366507
run_004,12720000,50.88,-403834.0247410557,305.6822866466703
run_004,12730000,50.92,-404999.8543762341,303.53730177133303
run_004,12740000,50.96,-404536.1342001818,300.89227091695676
run_004,12750000,51.0,-405161.7751500632,304.3224099629871
run_004,12760000,51.04,-404728.3958633824,299.8553916881678
run_004,12770000,51.08,-403975.4175469561,302.1110775490557
run_004,12780000,51.12,-403970.32880407106,302.4787154437984
run_004,12790000,51.16,-404794.310059831,303.21190401225056
run_004,12800000,51.2,-403929.42992243916,299.5508661394178
run_004,12810000,51.24,-404075.8893848974,303.9189762275243
run_004,12820000,51.28,-405185.6762807395,300.69815936086525
run_004,12830000,51.32,-403948.75746705686,300.0714712456342
run_004,12840000,51.36,-404084.6117951353,301.2139377684423
run_004,12850000,51.4,-405492.5975042626,302.6994129778008
run_004,12860000,51.44,-404957.06561569753,300.88572226096494
run_004,12870000,51.48,-403413.8897520574,301.8711514912845
run_004,12880000,51.52,-402862.7874786912,303.75186809355034
run_004,12890000,51.56,-404876.5132887929,302.905682596411
run_004,12900000,51.6,-405724.309863684,304.26047167882564
run_004,12910000,51.64,-404067.6866587808,300.41142737142354
run_004,12920000,51.68,-404460.12143700547,298.9492246765857
run_004,12930000,51.72,-404318.6826111628,298.76847133510694
run_004,12940000,51.76,-403214.2610990335,301.0482645989287
run_004,12950000,51.8,-404821.41313551273,300.6740780481942
run_004,12960000,51.84,-404289.24479412753,301.84391325680065
run_004,12970000,51.88,-403553.6989620717,302.13265419648684
run_004,12980000,51.92,-405671.3267653596,300.61161795877445
run_004,12990000,51.96,-404923.47278441186,301.3299350773648
run_004,13000000,52.0,-403889.60153882904,301.33416169995706
run_004,13010000,52.04,-403266.4801020941,300.22326439527683
run_004,13020000,52.08,-404677.4881906016,302.5372880840437
run_004,13030000,52.12,-404971.9298204894,300.8076341040588
run_004,13040000,52.16,-405341.1396896986,300.3954079499934
run_004,13050000,52.2,-403806.74439729075,302.41375068913874
run_004,13060000,52.24,-405796.5228575163,301.37872386901677
run_004,13070000,52.28,-405521.84497416345,301.0731025292243
run_004,13080000,52.32,-405148.47215945437,302.0622626671407
run_004,13090000,52.36,-404109.20747670205,298.32585002474497
run_004,13100000,52.4,-404617.64087138604,301.7947852917307
run_004,13110000,52.44,-404337.3422086693,301.7415089748572
run_004,13120000,52.48,-405339.2983529852,303.10704724559304
run_004,13130000,52.52,-405031.70708689536,300.8987152118969
run_004,13140000,52.56,-404549.2468088714,300.1339052447911
