frame,time_ns,n_hydrogen_bonds
3021,120.84,203
3022,120.88,197
3023,120.92,197
3024,120.96000000000001,205
3025,121.0,186
3026,121.04,210
3027,121.08,201
3028,121.12,193
3029,121.16,201
3030,121.2,197
3031,121.24000000000001,200
3032,121.28,192
3033,121.32000000000001,202
3034,121.36,184
3035,121.4,188
3036,121.44,196
3037,121.48,198
3038,121.52,198
3039,121.56,186
3040,121.60000000000001,191
3041,121.64,194
3042,121.68,198
3043,121.72,191
3044,121.76,195
3045,121.8,208
3046,121.84,198
3047,121.88,204
3048,121.92,192
3049,121.96000000000001,202
3050,122.0,198
3051,122.04,206
3052,122.08,198
3053,122.12,192
3054,122.16,200
3055,122.2,206
3056,122.24000000000001,198
3057,122.28,197
3058,122.32000000000001,193
3059,122.36,185
3060,122.4,203
3061,122.44,193
3062,122.48,199
3063,122.52,193
3064,122.56,207
3065,122.60000000000001,194
3066,122.64,196
3067,122.68,195
3068,122.72,202
3069,122.76,208
3070,122.8,193
3071,122.84,195
3072,122.88,191
3073,122.92,196
3074,122.96000000000001,205
3075,123.0,195
3076,123.04,190
3077,123.08,197
3078,123.12,199
3079,123.16,193
3080,123.2,199
3081,123.24000000000001,191
3082,123.28,208
3083,123.32000000000001,203
3084,123.36,204
3085,123.4,197
3086,123.44,203
3087,123.48,203
3088,123.52,204
3089,123.56,209
3090,123.60000000000001,204
3091,123.64,208
3092,123.68,206
3093,123.72,207
3094,123.76,202
3095,123.8,202
3096,123.84,211
3097,123.88000000000001,200
3098,123.92,205
3099,123.96000000000001,200
3100,124.0,193
3101,124.04,201
3102,124.08,218
3103,124.12,206
3104,124.16,208
3105,124.2,199
3106,124.24000000000001,208
3107,124.28,199
3108,124.32000000000001,206
3109,124.36,198
3110,124.4,197
3111,124.44,196
3112,124.48,201
3113,124.52,194
3114,124.56,199
3115,124.60000000000001,205
3116,124.64,206
3117,124.68,201
3118,124.72,210
3119,124.76,200
3120,124.8,206
3121,124.84,204
3122,124.88000000000001,205
3123,124.92,206
3124,124.96000000000001,212
3125,125.0,202
3126,125.04,190
3127,125.08,199
3128,125.12,203
3129,125.16,203
3130,125.2,193
3131,125.24000000000001,201
3132,125.28,190
3133,125.32000000000001,195
3134,125.36,190
3135,125.4,198
3136,125.44,202
3137,125.48,188
3138,125.52,197
3139,125.56,202
3140,125.60000000000001,201
3141,125.64,196
3142,125.68,214
3143,125.72,193
3144,125.76,199
3145,125.8,187
3146,125.84,186
3147,125.88000000000001,192
3148,125.92,190
3149,125.96000000000001,193
3150,126.0,186
3151,126.04,203
3152,126.08,196
3153,126.12,197
3154,126.16,197
3155,126.2,197
3156,126.24000000000001,206
3157,126.28,188
3158,126.32000000000001,204
3159,126.36,203
3160,126.4,191
3161,126.44,192
3162,126.48,200
3163,126.52,203
3164,126.56,200
3165,126.60000000000001,194
3166,126.64,202
3167,126.68,208
3168,126.72,190
3169,126.76,195
3170,126.8,200
3171,126.84,186
3172,126.88000000000001,197
3173,126.92,194
3174,126.96000000000001,197
3175,127.0,191
3176,127.04,199
3177,127.08,193
3178,127.12,185
3179,127.16,197
3180,127.2,201
3181,127.24000000000001,183
3182,127.28,201
3183,127.32000000000001,201
3184,127.36,191
3185,127.4,195
3186,127.44,190
3187,127.48,199
3188,127.52,193
3189,127.56,204
3190,127.60000000000001,209
3191,127.64,202
3192,127.68,190
3193,127.72,205
3194,127.76,210
3195,127.8,199
3196,127.84,195
3197,127.88000000000001,206
3198,127.92,194
3199,127.96000000000001,202
3200,128.0,202
3201,128.04,195
3202,128.08,188
3203,128.12,199
3204,128.16,199
3205,128.2,202
3206,128.24,192
3207,128.28,199
3208,128.32,190
3209,128.36,200
3210,128.4,193
3211,128.44,202
3212,128.48,208
3213,128.52,195
3214,128.56,207
3215,128.6,203
3216,128.64000000000001,202
3217,128.68,203
3218,128.72,200
3219,128.76,203
3220,128.8,204
3221,128.84,205
3222,128.88,203
3223,128.92000000000002,201
3224,128.96,194
3225,129.0,208
3226,129.04,204
3227,129.08,211
3228,129.12,199
3229,129.16,203
3230,129.2,208
3231,129.24,206
3232,129.28,200
3233,129.32,212
3234,129.36,200
3235,129.4,194
3236,129.44,205
3237,129.48,207
3238,129.52,199
3239,129.56,207
3240,129.6,204
3241,129.64000000000001,196
3242,129.68,199
3243,129.72,199
3244,129.76,198
3245,129.8,200
3246,129.84,204
3247,129.88,212
3248,129.92000000000002,208
3249,129.96,201
3250,130.0,198
3251,130.04,213
3252,130.08,205
3253,130.12,208
3254,130.16,208
3255,130.2,201
3256,130.24,205
3257,130.28,208
3258,130.32,202
3259,130.36,203
3260,130.4,200
3261,130.44,205
3262,130.48,199
3263,130.52,206
3264,130.56,216
3265,130.6,202
3266,130.64000000000001,211
3267,130.68,198
3268,130.72,203
3269,130.76,194
3270,130.8,200
3271,130.84,207
3272,130.88,211
3273,130.92000000000002,196
3274,130.96,195
3275,131.0,193
3276,131.04,205
3277,131.08,198
3278,131.12,193
3279,131.16,188
3280,131.2,191
3281,131.24,183
3282,131.28,211
3283,131.32,187
3284,131.36,195
3285,131.4,196
3286,131.44,197
3287,131.48,201
3288,131.52,192
3289,131.56,189
3290,131.6,187
3291,131.64000000000001,202
3292,131.68,198
3293,131.72,198
3294,131.76,195
3295,131.8,200
3296,131.84,193
3297,131.88,193
3298,131.92000000000002,188
3299,131.96,203
3300,132.0,195
3301,132.04,197
3302,132.08,205
3303,132.12,194
3304,132.16,185
3305,132.2,198
3306,132.24,203
3307,132.28,189
3308,132.32,203
3309,132.36,205
3310,132.4,191
3311,132.44,185
3312,132.48,202
3313,132.52,198
3314,132.56,208
3315,132.6,188
3316,132.64000000000001,195
3317,132.68,196
3318,132.72,200
3319,132.76,191
3320,132.8,195
3321,132.84,209
3322,132.88,207
3323,132.92000000000002,207
3324,132.96,198
3325,133.0,190
3326,133.04,199
3327,133.08,212
3328,133.12,198
3329,133.16,205
3330,133.2,201
3331,133.24,203
3332,133.28,205
3333,133.32,203
3334,133.36,208
3335,133.4,208
3336,133.44,193
3337,133.48,207
3338,133.52,212
3339,133.56,203
3340,133.6,209
3341,133.64000000000001,193
3342,133.68,197
3343,133.72,196
3344,133.76,208
3345,133.8,204
3346,133.84,208
3347,133.88,203
3348,133.92000000000002,208
3349,133.96,202
3350,134.0,198
3351,134.04,200
3352,134.08,210
3353,134.12,204
3354,134.16,204
3355,134.2,202
3356,134.24,208
3357,134.28,207
3358,134.32,195
3359,134.36,203
3360,134.4,200
3361,134.44,196
3362,134.48,201
3363,134.52,199
3364,134.56,194
3365,134.6,200
3366,134.64000000000001,200
3367,134.68,199
3368,134.72,199
3369,134.76,184
3370,134.8,208
3371,134.84,204
3372,134.88,203
3373,134.92000000000002,208
3374,134.96,199
3375,135.0,210
3376,135.04,216
3377,135.08,204
3378,135.12,200
3379,135.16,207
3380,135.2,205
3381,135.24,212
3382,135.28,201
3383,135.32,219
3384,135.36,211
3385,135.4,203
3386,135.44,220
3387,135.48,202
3388,135.52,195
3389,135.56,208
3390,135.6,201
3391,135.64000000000001,203
3392,135.68,200
3393,135.72,205
3394,135.76,209
3395,135.8,210
3396,135.84,207
3397,135.88,208
3398,135.92000000000002,204
3399,135.96,206
3400,136.0,206
3401,136.04,199
3402,136.08,199
3403,136.12,214
3404,136.16,208
3405,136.2,193
3406,136.24,194
3407,136.28,199
3408,136.32,197
3409,136.36,210
3410,136.4,201
3411,136.44,205
3412,136.48,204
3413,136.52,199
3414,136.56,210
3415,136.6,198
3416,136.64000000000001,221
3417,136.68,198
3418,136.72,200
3419,136.76,199
3420,136.8,208
3421,136.84,211
3422,136.88,199
3423,136.92000000000002,215
3424,136.96,200
3425,137.0,210
3426,137.04,211
3427,137.08,202
3428,137.12,200
3429,137.16,201
3430,137.20000000000002,198
3431,137.24,207
3432,137.28,190
3433,137.32,209
3434,137.36,201
3435,137.4,209
3436,137.44,205
3437,137.48,202
3438,137.52,203
3439,137.56,206
3440,137.6,205
3441,137.64000000000001,220
3442,137.68,198
3443,137.72,185
3444,137.76,210
3445,137.8,214
3446,137.84,198
3447,137.88,202
3448,137.92000000000002,196
3449,137.96,207
3450,138.0,213
3451,138.04,214
3452,138.08,196
3453,138.12,213
3454,138.16,207
3455,138.20000000000002,209
3456,138.24,205
3457,138.28,203
3458,138.32,205
3459,138.36,197
3460,138.4,205
3461,138.44,202
3462,138.48,197
3463,138.52,202
3464,138.56,201
3465,138.6,202
3466,138.64000000000001,191
3467,138.68,199
3468,138.72,191
3469,138.76,187
3470,138.8,197
3471,138.84,197
3472,138.88,201
3473,138.92000000000002,203
3474,138.96,202
3475,139.0,192
3476,139.04,207
3477,139.08,210
3478,139.12,212
3479,139.16,210
3480,139.20000000000002,209
3481,139.24,188
3482,139.28,198
3483,139.32,196
3484,139.36,208
3485,139.4,209
3486,139.44,211
3487,139.48,205
3488,139.52,205
3489,139.56,206
3490,139.6,200
3491,139.64000000000001,204
3492,139.68,198
3493,139.72,203
3494,139.76,213
3495,139.8,195
3496,139.84,194
3497,139.88,206
3498,139.92000000000002,199
3499,139.96,191
3500,140.0,193
3501,140.04,214
3502,140.08,197
3503,140.12,198
3504,140.16,187
3505,140.20000000000002,200
3506,140.24,197
3507,140.28,200
3508,140.32,198
3509,140.36,186
3510,140.4,186
3511,140.44,203
3512,140.48,202
3513,140.52,191
3514,140.56,212
3515,140.6,210
3516,140.64000000000001,189
3517,140.68,210
3518,140.72,196
3519,140.76,202
3520,140.8,199
3521,140.84,198
3522,140.88,190
3523,140.92000000000002,208
3524,140.96,204
3525,141.0,203
3526,141.04,210
3527,141.08,207
3528,141.12,207
3529,141.16,208
3530,141.20000000000002,192
3531,141.24,202
3532,141.28,185
3533,141.32,202
3534,141.36,204
3535,141.4,207
3536,141.44,205
3537,141.48,198
3538,141.52,205
3539,141.56,201
3540,141.6,191
3541,141.64000000000001,210
3542,141.68,199
3543,141.72,212
3544,141.76,203
3545,141.8,181
3546,141.84,194
3547,141.88,196
3548,141.92000000000002,194
3549,141.96,192
3550,142.0,206
3551,142.04,200
3552,142.08,190
3553,142.12,203
3554,142.16,198
3555,142.20000000000002,210
3556,142.24,207
3557,142.28,202
3558,142.32,200
3559,142.36,211
3560,142.4,213
3561,142.44,207
3562,142.48,198
3563,142.52,192
3564,142.56,196
3565,142.6,201
3566,142.64000000000001,210
3567,142.68,184
3568,142.72,201
3569,142.76,193
3570,142.8,201
3571,142.84,199
3572,142.88,199
3573,142.92000000000002,201
3574,142.96,197
3575,143.0,201
3576,143.04,195
3577,143.08,192
3578,143.12,200
3579,143.16,200
3580,143.20000000000002,210
3581,143.24,189
3582,143.28,209
3583,143.32,208
3584,143.36,211
3585,143.4,215
3586,143.44,217
3587,143.48,213
3588,143.52,209
3589,143.56,198
3590,143.6,207
3591,143.64000000000001,198
3592,143.68,206
3593,143.72,211
3594,143.76,199
3595,143.8,199
3596,143.84,201
3597,143.88,196
3598,143.92000000000002,207
3599,143.96,197
3600,144.0,213
3601,144.04,197
3602,144.08,203
3603,144.12,203
3604,144.16,200
3605,144.20000000000002,211
3606,144.24,199
3607,144.28,201
3608,144.32,204
3609,144.36,205
3610,144.4,189
3611,144.44,197
3612,144.48,196
3613,144.52,202
3614,144.56,197
3615,144.6,200
3616,144.64000000000001,201
3617,144.68,196
3618,144.72,196
3619,144.76,203
3620,144.8,201
3621,144.84,204
3622,144.88,197
3623,144.92000000000002,200
3624,144.96,200
3625,145.0,192
