frame,time_ns,rmsd_nm
363,14.52,2.5508773
364,14.56,2.5714755
365,14.6,2.5792127
366,14.64,2.5953379
367,14.68,2.5876536
368,14.72,2.5825922
369,14.76,2.5826888
370,14.8,2.569906
371,14.84,2.5876424
372,14.88,2.5747724
373,14.92,2.568826
374,14.96,2.555292
375,15.0,2.5693233
376,15.040000000000001,2.5544107
377,15.08,2.5522394
378,15.120000000000001,2.5648558
379,15.16,2.5561345
380,15.200000000000001,2.5448573
381,15.24,2.5575192
382,15.280000000000001,2.5532298
383,15.32,2.550533
384,15.36,2.5441105
385,15.4,2.5530095
386,15.44,2.5443
387,15.48,2.544557
388,15.52,2.5460644
389,15.56,2.5419652
390,15.6,2.5417664
391,15.64,2.5434804
392,15.68,2.535409
393,15.72,2.5328035
394,15.76,2.5424595
395,15.8,2.5447137
396,15.84,2.5414565
397,15.88,2.5511389
398,15.92,2.5430584
399,15.96,2.542606
400,16.0,2.5477064
401,16.04,2.5418572
402,16.080000000000002,2.5402782
403,16.12,2.5451841
404,16.16,2.5383232
405,16.2,2.53639
406,16.240000000000002,2.536106
407,16.28,2.5321653
408,16.32,2.5383096
409,16.36,2.5376859
410,16.4,2.5354588
411,16.44,2.5302505
412,16.48,2.5317085
413,16.52,2.5383496
414,16.56,2.5334632
415,16.6,2.5253754
416,16.64,2.51445
417,16.68,2.5075672
418,16.72,2.5147607
419,16.76,2.516241
420,16.8,2.5092723
421,16.84,2.516492
422,16.88,2.5060894
423,16.92,2.506684
